x,y
106.924996133893,-6.10499996921326
106.934996133626,-6.10499996921326
106.944996133359,-6.10499996921326
106.954996133092,-6.10499996921326
106.964996132825,-6.10499996921326
106.974996132558,-6.10499996921326
106.984996132291,-6.10499996921326
106.994996132024,-6.10499996921326
106.654996141104,-6.11499996899821
106.664996140837,-6.11499996899821
106.67499614057,-6.11499996899821
106.684996140303,-6.11499996899821
106.694996140036,-6.11499996899821
106.704996139769,-6.11499996899821
106.714996139502,-6.11499996899821
106.724996139235,-6.11499996899821
106.734996138967,-6.11499996899821
106.7449961387,-6.11499996899821
106.754996138433,-6.11499996899821
106.764996138166,-6.11499996899821
106.774996137899,-6.11499996899821
106.784996137632,-6.11499996899821
106.794996137365,-6.11499996899821
106.804996137098,-6.11499996899821
106.814996136831,-6.11499996899821
106.824996136564,-6.11499996899821
106.834996136297,-6.11499996899821
106.84499613603,-6.11499996899821
106.854996135763,-6.11499996899821
106.864996135496,-6.11499996899821
106.874996135229,-6.11499996899821
106.884996134962,-6.11499996899821
106.894996134694,-6.11499996899821
106.904996134427,-6.11499996899821
106.91499613416,-6.11499996899821
106.924996133893,-6.11499996899821
106.934996133626,-6.11499996899821
106.944996133359,-6.11499996899821
106.954996133092,-6.11499996899821
106.964996132825,-6.11499996899821
106.974996132558,-6.11499996899821
106.984996132291,-6.11499996899821
106.994996132024,-6.11499996899821
106.654996141104,-6.12499996878316
106.664996140837,-6.12499996878316
106.67499614057,-6.12499996878316
106.684996140303,-6.12499996878316
106.694996140036,-6.12499996878316
106.704996139769,-6.12499996878316
106.714996139502,-6.12499996878316
106.724996139235,-6.12499996878316
106.734996138967,-6.12499996878316
106.7449961387,-6.12499996878316
106.754996138433,-6.12499996878316
106.764996138166,-6.12499996878316
106.774996137899,-6.12499996878316
106.784996137632,-6.12499996878316
106.794996137365,-6.12499996878316
106.804996137098,-6.12499996878316
106.814996136831,-6.12499996878316
106.824996136564,-6.12499996878316
106.834996136297,-6.12499996878316
106.84499613603,-6.12499996878316
106.854996135763,-6.12499996878316
106.864996135496,-6.12499996878316
106.874996135229,-6.12499996878316
106.884996134962,-6.12499996878316
106.894996134694,-6.12499996878316
106.904996134427,-6.12499996878316
106.91499613416,-6.12499996878316
106.924996133893,-6.12499996878316
106.934996133626,-6.12499996878316
106.944996133359,-6.12499996878316
106.954996133092,-6.12499996878316
106.964996132825,-6.12499996878316
106.974996132558,-6.12499996878316
106.984996132291,-6.12499996878316
106.994996132024,-6.12499996878316
106.654996141104,-6.13499996856811
106.664996140837,-6.13499996856811
106.67499614057,-6.13499996856811
106.684996140303,-6.13499996856811
106.694996140036,-6.13499996856811
106.704996139769,-6.13499996856811
106.714996139502,-6.13499996856811
106.724996139235,-6.13499996856811
106.734996138967,-6.13499996856811
106.7449961387,-6.13499996856811
106.754996138433,-6.13499996856811
106.764996138166,-6.13499996856811
106.774996137899,-6.13499996856811
106.784996137632,-6.13499996856811
106.794996137365,-6.13499996856811
106.804996137098,-6.13499996856811
106.814996136831,-6.13499996856811
106.824996136564,-6.13499996856811
106.834996136297,-6.13499996856811
106.84499613603,-6.13499996856811
106.854996135763,-6.13499996856811
106.864996135496,-6.13499996856811
106.874996135229,-6.13499996856811
106.884996134962,-6.13499996856811
106.894996134694,-6.13499996856811
106.904996134427,-6.13499996856811
106.91499613416,-6.13499996856811
106.924996133893,-6.13499996856811
106.934996133626,-6.13499996856811
106.944996133359,-6.13499996856811
106.954996133092,-6.13499996856811
106.964996132825,-6.13499996856811
106.974996132558,-6.13499996856811
106.984996132291,-6.13499996856811
106.994996132024,-6.13499996856811
106.654996141104,-6.14499996835306
106.664996140837,-6.14499996835306
106.67499614057,-6.14499996835306
106.684996140303,-6.14499996835306
106.694996140036,-6.14499996835306
106.704996139769,-6.14499996835306
106.714996139502,-6.14499996835306
106.724996139235,-6.14499996835306
106.734996138967,-6.14499996835306
106.7449961387,-6.14499996835306
106.754996138433,-6.14499996835306
106.764996138166,-6.14499996835306
106.774996137899,-6.14499996835306
106.784996137632,-6.14499996835306
106.794996137365,-6.14499996835306
106.804996137098,-6.14499996835306
106.814996136831,-6.14499996835306
106.824996136564,-6.14499996835306
106.834996136297,-6.14499996835306
106.84499613603,-6.14499996835306
106.854996135763,-6.14499996835306
106.864996135496,-6.14499996835306
106.874996135229,-6.14499996835306
106.884996134962,-6.14499996835306
106.894996134694,-6.14499996835306
106.904996134427,-6.14499996835306
106.91499613416,-6.14499996835306
106.924996133893,-6.14499996835306
106.934996133626,-6.14499996835306
106.944996133359,-6.14499996835306
106.954996133092,-6.14499996835306
106.964996132825,-6.14499996835306
106.974996132558,-6.14499996835306
106.984996132291,-6.14499996835306
106.994996132024,-6.14499996835306
106.654996141104,-6.15499996813801
106.664996140837,-6.15499996813801
106.67499614057,-6.15499996813801
106.684996140303,-6.15499996813801
106.694996140036,-6.15499996813801
106.704996139769,-6.15499996813801
106.714996139502,-6.15499996813801
106.724996139235,-6.15499996813801
106.734996138967,-6.15499996813801
106.7449961387,-6.15499996813801
106.754996138433,-6.15499996813801
106.764996138166,-6.15499996813801
106.774996137899,-6.15499996813801
106.784996137632,-6.15499996813801
106.794996137365,-6.15499996813801
106.804996137098,-6.15499996813801
106.814996136831,-6.15499996813801
106.824996136564,-6.15499996813801
106.834996136297,-6.15499996813801
106.84499613603,-6.15499996813801
106.854996135763,-6.15499996813801
106.864996135496,-6.15499996813801
106.874996135229,-6.15499996813801
106.884996134962,-6.15499996813801
106.894996134694,-6.15499996813801
106.904996134427,-6.15499996813801
106.91499613416,-6.15499996813801
106.924996133893,-6.15499996813801
106.934996133626,-6.15499996813801
106.944996133359,-6.15499996813801
106.954996133092,-6.15499996813801
106.964996132825,-6.15499996813801
106.974996132558,-6.15499996813801
106.984996132291,-6.15499996813801
106.994996132024,-6.15499996813801
106.654996141104,-6.16499996792296
106.664996140837,-6.16499996792296
106.67499614057,-6.16499996792296
106.684996140303,-6.16499996792296
106.694996140036,-6.16499996792296
106.704996139769,-6.16499996792296
106.714996139502,-6.16499996792296
106.724996139235,-6.16499996792296
106.734996138967,-6.16499996792296
106.7449961387,-6.16499996792296
106.754996138433,-6.16499996792296
106.764996138166,-6.16499996792296
106.774996137899,-6.16499996792296
106.784996137632,-6.16499996792296
106.794996137365,-6.16499996792296
106.804996137098,-6.16499996792296
106.814996136831,-6.16499996792296
106.824996136564,-6.16499996792296
106.834996136297,-6.16499996792296
106.84499613603,-6.16499996792296
106.854996135763,-6.16499996792296
106.864996135496,-6.16499996792296
106.874996135229,-6.16499996792296
106.884996134962,-6.16499996792296
106.894996134694,-6.16499996792296
106.904996134427,-6.16499996792296
106.91499613416,-6.16499996792296
106.924996133893,-6.16499996792296
106.934996133626,-6.16499996792296
106.944996133359,-6.16499996792296
106.954996133092,-6.16499996792296
106.964996132825,-6.16499996792296
106.974996132558,-6.16499996792296
106.984996132291,-6.16499996792296
106.994996132024,-6.16499996792296
106.654996141104,-6.17499996770791
106.664996140837,-6.17499996770791
106.67499614057,-6.17499996770791
106.684996140303,-6.17499996770791
106.694996140036,-6.17499996770791
106.704996139769,-6.17499996770791
106.714996139502,-6.17499996770791
106.724996139235,-6.17499996770791
106.734996138967,-6.17499996770791
106.7449961387,-6.17499996770791
106.754996138433,-6.17499996770791
106.764996138166,-6.17499996770791
106.774996137899,-6.17499996770791
106.784996137632,-6.17499996770791
106.794996137365,-6.17499996770791
106.804996137098,-6.17499996770791
106.814996136831,-6.17499996770791
106.824996136564,-6.17499996770791
106.834996136297,-6.17499996770791
106.84499613603,-6.17499996770791
106.854996135763,-6.17499996770791
106.864996135496,-6.17499996770791
106.874996135229,-6.17499996770791
106.884996134962,-6.17499996770791
106.894996134694,-6.17499996770791
106.904996134427,-6.17499996770791
106.91499613416,-6.17499996770791
106.924996133893,-6.17499996770791
106.934996133626,-6.17499996770791
106.944996133359,-6.17499996770791
106.954996133092,-6.17499996770791
106.964996132825,-6.17499996770791
106.974996132558,-6.17499996770791
106.984996132291,-6.17499996770791
106.994996132024,-6.17499996770791
106.654996141104,-6.18499996749286
106.664996140837,-6.18499996749286
106.67499614057,-6.18499996749286
106.684996140303,-6.18499996749286
106.694996140036,-6.18499996749286
106.704996139769,-6.18499996749286
106.714996139502,-6.18499996749286
106.724996139235,-6.18499996749286
106.734996138967,-6.18499996749286
106.7449961387,-6.18499996749286
106.754996138433,-6.18499996749286
106.764996138166,-6.18499996749286
106.774996137899,-6.18499996749286
106.784996137632,-6.18499996749286
106.794996137365,-6.18499996749286
106.804996137098,-6.18499996749286
106.814996136831,-6.18499996749286
106.824996136564,-6.18499996749286
106.834996136297,-6.18499996749286
106.84499613603,-6.18499996749286
106.854996135763,-6.18499996749286
106.864996135496,-6.18499996749286
106.874996135229,-6.18499996749286
106.884996134962,-6.18499996749286
106.894996134694,-6.18499996749286
106.904996134427,-6.18499996749286
106.91499613416,-6.18499996749286
106.924996133893,-6.18499996749286
106.934996133626,-6.18499996749286
106.944996133359,-6.18499996749286
106.954996133092,-6.18499996749286
106.964996132825,-6.18499996749286
106.974996132558,-6.18499996749286
106.984996132291,-6.18499996749286
106.994996132024,-6.18499996749286
106.654996141104,-6.19499996727782
106.664996140837,-6.19499996727782
106.67499614057,-6.19499996727782
106.684996140303,-6.19499996727782
106.694996140036,-6.19499996727782
106.704996139769,-6.19499996727782
106.714996139502,-6.19499996727782
106.724996139235,-6.19499996727782
106.734996138967,-6.19499996727782
106.7449961387,-6.19499996727782
106.754996138433,-6.19499996727782
106.764996138166,-6.19499996727782
106.774996137899,-6.19499996727782
106.784996137632,-6.19499996727782
106.794996137365,-6.19499996727782
106.804996137098,-6.19499996727782
106.814996136831,-6.19499996727782
106.824996136564,-6.19499996727782
106.834996136297,-6.19499996727782
106.84499613603,-6.19499996727782
106.854996135763,-6.19499996727782
106.864996135496,-6.19499996727782
106.874996135229,-6.19499996727782
106.884996134962,-6.19499996727782
106.894996134694,-6.19499996727782
106.904996134427,-6.19499996727782
106.91499613416,-6.19499996727782
106.924996133893,-6.19499996727782
106.934996133626,-6.19499996727782
106.944996133359,-6.19499996727782
106.954996133092,-6.19499996727782
106.964996132825,-6.19499996727782
106.974996132558,-6.19499996727782
106.984996132291,-6.19499996727782
106.994996132024,-6.19499996727782
106.654996141104,-6.20499996706277
106.664996140837,-6.20499996706277
106.67499614057,-6.20499996706277
106.684996140303,-6.20499996706277
106.694996140036,-6.20499996706277
106.704996139769,-6.20499996706277
106.714996139502,-6.20499996706277
106.724996139235,-6.20499996706277
106.734996138967,-6.20499996706277
106.7449961387,-6.20499996706277
106.754996138433,-6.20499996706277
106.764996138166,-6.20499996706277
106.774996137899,-6.20499996706277
106.784996137632,-6.20499996706277
106.794996137365,-6.20499996706277
106.804996137098,-6.20499996706277
106.814996136831,-6.20499996706277
106.824996136564,-6.20499996706277
106.834996136297,-6.20499996706277
106.84499613603,-6.20499996706277
106.854996135763,-6.20499996706277
106.864996135496,-6.20499996706277
106.874996135229,-6.20499996706277
106.884996134962,-6.20499996706277
106.894996134694,-6.20499996706277
106.904996134427,-6.20499996706277
106.91499613416,-6.20499996706277
106.924996133893,-6.20499996706277
106.934996133626,-6.20499996706277
106.944996133359,-6.20499996706277
106.954996133092,-6.20499996706277
106.964996132825,-6.20499996706277
106.974996132558,-6.20499996706277
106.984996132291,-6.20499996706277
106.994996132024,-6.20499996706277
106.654996141104,-6.21499996684772
106.664996140837,-6.21499996684772
106.67499614057,-6.21499996684772
106.684996140303,-6.21499996684772
106.694996140036,-6.21499996684772
106.704996139769,-6.21499996684772
106.714996139502,-6.21499996684772
106.724996139235,-6.21499996684772
106.734996138967,-6.21499996684772
106.7449961387,-6.21499996684772
106.754996138433,-6.21499996684772
106.764996138166,-6.21499996684772
106.774996137899,-6.21499996684772
106.784996137632,-6.21499996684772
106.794996137365,-6.21499996684772
106.804996137098,-6.21499996684772
106.814996136831,-6.21499996684772
106.824996136564,-6.21499996684772
106.834996136297,-6.21499996684772
106.84499613603,-6.21499996684772
106.854996135763,-6.21499996684772
106.864996135496,-6.21499996684772
106.874996135229,-6.21499996684772
106.884996134962,-6.21499996684772
106.894996134694,-6.21499996684772
106.904996134427,-6.21499996684772
106.91499613416,-6.21499996684772
106.924996133893,-6.21499996684772
106.934996133626,-6.21499996684772
106.944996133359,-6.21499996684772
106.954996133092,-6.21499996684772
106.964996132825,-6.21499996684772
106.974996132558,-6.21499996684772
106.984996132291,-6.21499996684772
106.994996132024,-6.21499996684772
106.654996141104,-6.22499996663267
106.664996140837,-6.22499996663267
106.67499614057,-6.22499996663267
106.684996140303,-6.22499996663267
106.694996140036,-6.22499996663267
106.704996139769,-6.22499996663267
106.714996139502,-6.22499996663267
106.724996139235,-6.22499996663267
106.734996138967,-6.22499996663267
106.7449961387,-6.22499996663267
106.754996138433,-6.22499996663267
106.764996138166,-6.22499996663267
106.774996137899,-6.22499996663267
106.784996137632,-6.22499996663267
106.794996137365,-6.22499996663267
106.804996137098,-6.22499996663267
106.814996136831,-6.22499996663267
106.824996136564,-6.22499996663267
106.834996136297,-6.22499996663267
106.84499613603,-6.22499996663267
106.854996135763,-6.22499996663267
106.864996135496,-6.22499996663267
106.874996135229,-6.22499996663267
106.884996134962,-6.22499996663267
106.894996134694,-6.22499996663267
106.904996134427,-6.22499996663267
106.91499613416,-6.22499996663267
106.924996133893,-6.22499996663267
106.934996133626,-6.22499996663267
106.944996133359,-6.22499996663267
106.954996133092,-6.22499996663267
106.964996132825,-6.22499996663267
106.974996132558,-6.22499996663267
106.984996132291,-6.22499996663267
106.994996132024,-6.22499996663267
106.654996141104,-6.23499996641762
106.664996140837,-6.23499996641762
106.67499614057,-6.23499996641762
106.684996140303,-6.23499996641762
106.694996140036,-6.23499996641762
106.704996139769,-6.23499996641762
106.714996139502,-6.23499996641762
106.724996139235,-6.23499996641762
106.734996138967,-6.23499996641762
106.7449961387,-6.23499996641762
106.754996138433,-6.23499996641762
106.764996138166,-6.23499996641762
106.774996137899,-6.23499996641762
106.784996137632,-6.23499996641762
106.794996137365,-6.23499996641762
106.804996137098,-6.23499996641762
106.814996136831,-6.23499996641762
106.824996136564,-6.23499996641762
106.834996136297,-6.23499996641762
106.84499613603,-6.23499996641762
106.854996135763,-6.23499996641762
106.864996135496,-6.23499996641762
106.874996135229,-6.23499996641762
106.884996134962,-6.23499996641762
106.894996134694,-6.23499996641762
106.904996134427,-6.23499996641762
106.91499613416,-6.23499996641762
106.924996133893,-6.23499996641762
106.934996133626,-6.23499996641762
106.944996133359,-6.23499996641762
106.954996133092,-6.23499996641762
106.964996132825,-6.23499996641762
106.974996132558,-6.23499996641762
106.984996132291,-6.23499996641762
106.994996132024,-6.23499996641762
106.654996141104,-6.24499996620257
106.664996140837,-6.24499996620257
106.67499614057,-6.24499996620257
106.684996140303,-6.24499996620257
106.694996140036,-6.24499996620257
106.704996139769,-6.24499996620257
106.714996139502,-6.24499996620257
106.724996139235,-6.24499996620257
106.734996138967,-6.24499996620257
106.7449961387,-6.24499996620257
106.754996138433,-6.24499996620257
106.764996138166,-6.24499996620257
106.774996137899,-6.24499996620257
106.784996137632,-6.24499996620257
106.794996137365,-6.24499996620257
106.804996137098,-6.24499996620257
106.814996136831,-6.24499996620257
106.824996136564,-6.24499996620257
106.834996136297,-6.24499996620257
106.84499613603,-6.24499996620257
106.854996135763,-6.24499996620257
106.864996135496,-6.24499996620257
106.874996135229,-6.24499996620257
106.884996134962,-6.24499996620257
106.894996134694,-6.24499996620257
106.904996134427,-6.24499996620257
106.91499613416,-6.24499996620257
106.924996133893,-6.24499996620257
106.934996133626,-6.24499996620257
106.944996133359,-6.24499996620257
106.954996133092,-6.24499996620257
106.964996132825,-6.24499996620257
106.974996132558,-6.24499996620257
106.984996132291,-6.24499996620257
106.994996132024,-6.24499996620257
106.654996141104,-6.25499996598752
106.664996140837,-6.25499996598752
106.67499614057,-6.25499996598752
106.684996140303,-6.25499996598752
106.694996140036,-6.25499996598752
106.704996139769,-6.25499996598752
106.714996139502,-6.25499996598752
106.724996139235,-6.25499996598752
106.734996138967,-6.25499996598752
106.7449961387,-6.25499996598752
106.754996138433,-6.25499996598752
106.764996138166,-6.25499996598752
106.774996137899,-6.25499996598752
106.784996137632,-6.25499996598752
106.794996137365,-6.25499996598752
106.804996137098,-6.25499996598752
106.814996136831,-6.25499996598752
106.824996136564,-6.25499996598752
106.834996136297,-6.25499996598752
106.84499613603,-6.25499996598752
106.854996135763,-6.25499996598752
106.864996135496,-6.25499996598752
106.874996135229,-6.25499996598752
106.884996134962,-6.25499996598752
106.894996134694,-6.25499996598752
106.904996134427,-6.25499996598752
106.91499613416,-6.25499996598752
106.924996133893,-6.25499996598752
106.934996133626,-6.25499996598752
106.944996133359,-6.25499996598752
106.954996133092,-6.25499996598752
106.964996132825,-6.25499996598752
106.974996132558,-6.25499996598752
106.984996132291,-6.25499996598752
106.994996132024,-6.25499996598752
106.654996141104,-6.26499996577247
106.664996140837,-6.26499996577247
106.67499614057,-6.26499996577247
106.684996140303,-6.26499996577247
106.694996140036,-6.26499996577247
106.704996139769,-6.26499996577247
106.714996139502,-6.26499996577247
106.724996139235,-6.26499996577247
106.734996138967,-6.26499996577247
106.7449961387,-6.26499996577247
106.754996138433,-6.26499996577247
106.764996138166,-6.26499996577247
106.774996137899,-6.26499996577247
106.784996137632,-6.26499996577247
106.794996137365,-6.26499996577247
106.804996137098,-6.26499996577247
106.814996136831,-6.26499996577247
106.824996136564,-6.26499996577247
106.834996136297,-6.26499996577247
106.84499613603,-6.26499996577247
106.854996135763,-6.26499996577247
106.864996135496,-6.26499996577247
106.874996135229,-6.26499996577247
106.884996134962,-6.26499996577247
106.894996134694,-6.26499996577247
106.904996134427,-6.26499996577247
106.91499613416,-6.26499996577247
106.924996133893,-6.26499996577247
106.934996133626,-6.26499996577247
106.944996133359,-6.26499996577247
106.954996133092,-6.26499996577247
106.964996132825,-6.26499996577247
106.974996132558,-6.26499996577247
106.984996132291,-6.26499996577247
106.994996132024,-6.26499996577247
106.654996141104,-6.27499996555742
106.664996140837,-6.27499996555742
106.67499614057,-6.27499996555742
106.684996140303,-6.27499996555742
106.694996140036,-6.27499996555742
106.704996139769,-6.27499996555742
106.714996139502,-6.27499996555742
106.724996139235,-6.27499996555742
106.734996138967,-6.27499996555742
106.7449961387,-6.27499996555742
106.754996138433,-6.27499996555742
106.764996138166,-6.27499996555742
106.774996137899,-6.27499996555742
106.784996137632,-6.27499996555742
106.794996137365,-6.27499996555742
106.804996137098,-6.27499996555742
106.814996136831,-6.27499996555742
106.824996136564,-6.27499996555742
106.834996136297,-6.27499996555742
106.84499613603,-6.27499996555742
106.854996135763,-6.27499996555742
106.864996135496,-6.27499996555742
106.874996135229,-6.27499996555742
106.884996134962,-6.27499996555742
106.894996134694,-6.27499996555742
106.904996134427,-6.27499996555742
106.91499613416,-6.27499996555742
106.924996133893,-6.27499996555742
106.934996133626,-6.27499996555742
106.944996133359,-6.27499996555742
106.954996133092,-6.27499996555742
106.964996132825,-6.27499996555742
106.974996132558,-6.27499996555742
106.984996132291,-6.27499996555742
106.994996132024,-6.27499996555742
106.654996141104,-6.28499996534237
106.664996140837,-6.28499996534237
106.67499614057,-6.28499996534237
106.684996140303,-6.28499996534237
106.694996140036,-6.28499996534237
106.704996139769,-6.28499996534237
106.714996139502,-6.28499996534237
106.724996139235,-6.28499996534237
106.734996138967,-6.28499996534237
106.7449961387,-6.28499996534237
106.754996138433,-6.28499996534237
106.764996138166,-6.28499996534237
106.774996137899,-6.28499996534237
106.784996137632,-6.28499996534237
106.794996137365,-6.28499996534237
106.804996137098,-6.28499996534237
106.814996136831,-6.28499996534237
106.824996136564,-6.28499996534237
106.834996136297,-6.28499996534237
106.84499613603,-6.28499996534237
106.854996135763,-6.28499996534237
106.864996135496,-6.28499996534237
106.874996135229,-6.28499996534237
106.884996134962,-6.28499996534237
106.894996134694,-6.28499996534237
106.904996134427,-6.28499996534237
106.91499613416,-6.28499996534237
106.924996133893,-6.28499996534237
106.934996133626,-6.28499996534237
106.944996133359,-6.28499996534237
106.954996133092,-6.28499996534237
106.964996132825,-6.28499996534237
106.974996132558,-6.28499996534237
106.984996132291,-6.28499996534237
106.994996132024,-6.28499996534237
106.654996141104,-6.29499996512732
106.664996140837,-6.29499996512732
106.67499614057,-6.29499996512732
106.684996140303,-6.29499996512732
106.694996140036,-6.29499996512732
106.704996139769,-6.29499996512732
106.714996139502,-6.29499996512732
106.724996139235,-6.29499996512732
106.734996138967,-6.29499996512732
106.7449961387,-6.29499996512732
106.754996138433,-6.29499996512732
106.764996138166,-6.29499996512732
106.774996137899,-6.29499996512732
106.784996137632,-6.29499996512732
106.794996137365,-6.29499996512732
106.804996137098,-6.29499996512732
106.814996136831,-6.29499996512732
106.824996136564,-6.29499996512732
106.834996136297,-6.29499996512732
106.84499613603,-6.29499996512732
106.854996135763,-6.29499996512732
106.864996135496,-6.29499996512732
106.874996135229,-6.29499996512732
106.884996134962,-6.29499996512732
106.894996134694,-6.29499996512732
106.904996134427,-6.29499996512732
106.91499613416,-6.29499996512732
106.924996133893,-6.29499996512732
106.934996133626,-6.29499996512732
106.944996133359,-6.29499996512732
106.954996133092,-6.29499996512732
106.964996132825,-6.29499996512732
106.974996132558,-6.29499996512732
106.984996132291,-6.29499996512732
106.994996132024,-6.29499996512732
106.654996141104,-6.30499996491227
106.664996140837,-6.30499996491227
106.67499614057,-6.30499996491227
106.684996140303,-6.30499996491227
106.694996140036,-6.30499996491227
106.704996139769,-6.30499996491227
106.714996139502,-6.30499996491227
106.724996139235,-6.30499996491227
106.734996138967,-6.30499996491227
106.7449961387,-6.30499996491227
106.754996138433,-6.30499996491227
106.764996138166,-6.30499996491227
106.774996137899,-6.30499996491227
106.784996137632,-6.30499996491227
106.794996137365,-6.30499996491227
106.804996137098,-6.30499996491227
106.814996136831,-6.30499996491227
106.824996136564,-6.30499996491227
106.834996136297,-6.30499996491227
106.84499613603,-6.30499996491227
106.854996135763,-6.30499996491227
106.864996135496,-6.30499996491227
106.874996135229,-6.30499996491227
106.884996134962,-6.30499996491227
106.894996134694,-6.30499996491227
106.904996134427,-6.30499996491227
106.91499613416,-6.30499996491227
106.924996133893,-6.30499996491227
106.934996133626,-6.30499996491227
106.944996133359,-6.30499996491227
106.954996133092,-6.30499996491227
106.964996132825,-6.30499996491227
106.974996132558,-6.30499996491227
106.984996132291,-6.30499996491227
106.994996132024,-6.30499996491227
106.654996141104,-6.31499996469722
106.664996140837,-6.31499996469722
106.67499614057,-6.31499996469722
106.684996140303,-6.31499996469722
106.694996140036,-6.31499996469722
106.704996139769,-6.31499996469722
106.714996139502,-6.31499996469722
106.724996139235,-6.31499996469722
106.734996138967,-6.31499996469722
106.7449961387,-6.31499996469722
106.754996138433,-6.31499996469722
106.764996138166,-6.31499996469722
106.774996137899,-6.31499996469722
106.784996137632,-6.31499996469722
106.794996137365,-6.31499996469722
106.804996137098,-6.31499996469722
106.814996136831,-6.31499996469722
106.824996136564,-6.31499996469722
106.834996136297,-6.31499996469722
106.84499613603,-6.31499996469722
106.854996135763,-6.31499996469722
106.864996135496,-6.31499996469722
106.874996135229,-6.31499996469722
106.884996134962,-6.31499996469722
106.894996134694,-6.31499996469722
106.904996134427,-6.31499996469722
106.91499613416,-6.31499996469722
106.924996133893,-6.31499996469722
106.934996133626,-6.31499996469722
106.944996133359,-6.31499996469722
106.954996133092,-6.31499996469722
106.964996132825,-6.31499996469722
106.974996132558,-6.31499996469722
106.984996132291,-6.31499996469722
106.994996132024,-6.31499996469722
106.654996141104,-6.32499996448217
106.664996140837,-6.32499996448217
106.67499614057,-6.32499996448217
106.684996140303,-6.32499996448217
106.694996140036,-6.32499996448217
106.704996139769,-6.32499996448217
106.714996139502,-6.32499996448217
106.724996139235,-6.32499996448217
106.734996138967,-6.32499996448217
106.7449961387,-6.32499996448217
106.754996138433,-6.32499996448217
106.764996138166,-6.32499996448217
106.774996137899,-6.32499996448217
106.784996137632,-6.32499996448217
106.794996137365,-6.32499996448217
106.804996137098,-6.32499996448217
106.814996136831,-6.32499996448217
106.824996136564,-6.32499996448217
106.834996136297,-6.32499996448217
106.84499613603,-6.32499996448217
106.854996135763,-6.32499996448217
106.864996135496,-6.32499996448217
106.874996135229,-6.32499996448217
106.884996134962,-6.32499996448217
106.894996134694,-6.32499996448217
106.904996134427,-6.32499996448217
106.91499613416,-6.32499996448217
106.924996133893,-6.32499996448217
106.934996133626,-6.32499996448217
106.944996133359,-6.32499996448217
106.954996133092,-6.32499996448217
106.964996132825,-6.32499996448217
106.974996132558,-6.32499996448217
106.984996132291,-6.32499996448217
106.994996132024,-6.32499996448217
106.654996141104,-6.33499996426712
106.664996140837,-6.33499996426712
106.67499614057,-6.33499996426712
106.684996140303,-6.33499996426712
106.694996140036,-6.33499996426712
106.704996139769,-6.33499996426712
